6.437793026780309e-02	2.164831839971459e-05	5.174790971332627e-06	1.265310882457843e-01
6.668233828173910e-02	1.488144963043628e-05	4.486405700216389e-06	1.310602685495422e-01
6.906923258053395e-02	2.340123789910887e-05	4.525958082812486e-06	1.357515708622730e-01
7.154156576075416e-02	1.570628473528061e-05	3.894439180705764e-06	1.406107983412881e-01
7.410239610716035e-02	1.268976390417727e-05	3.509896032834482e-06	1.456439618679145e-01
7.675489137581616e-02	8.922980087639158e-06	3.025458114773167e-06	1.508572874829765e-01
7.950233271261350e-02	1.537495862520557e-05	3.144010577109893e-06	1.562572240884297e-01
8.234811871206150e-02	1.264627327859959e-05	2.784802389703000e-06	1.618504514246750e-01
8.529576962135973e-02	9.951132616704888e-06	2.418155756704336e-06	1.676438883334212e-01
8.834893169495631e-02	1.210660321796607e-05	2.376154856400222e-06	1.736447013163160e-01
9.151138170497727e-02	1.093913789520304e-05	2.132180522026029e-06	1.798603133999336e-01
9.478703161310693e-02	1.103502062469926e-05	2.043943693101427e-06	1.862984133180842e-01
9.817993340969811e-02	9.911134281936306e-06	1.883232920181157e-06	1.929669650228050e-01
1.016942841260982e-01	1.020351330998975e-05	1.773688706639057e-06	1.998742175357963e-01
1.053344310263919e-01	1.071563113627255e-05	1.736897790086125e-06	2.070287151524902e-01
1.091048769849816e-01	8.209009321484354e-06	1.507238989911387e-06	2.144393080113736e-01
1.130102860566591e-01	9.431435827067813e-06	1.521498517259883e-06	2.221151630416407e-01
1.170554892460572e-01	8.444024232965753e-06	1.438792648004872e-06	2.300657753027162e-01
1.212454904836198e-01	7.249545772251693e-06	1.357804722142300e-06	2.383009797296769e-01
1.255854728154809e-01	5.278298457906255e-06	1.222481266118236e-06	2.468309632991007e-01
1.300808048149111e-01	3.609603104163972e-06	1.113225701353676e-06	2.556662776303920e-01
1.347370472232609e-01	3.831828660060834e-06	1.156534247202881e-06	2.648178520381719e-01
1.395599598286175e-01	3.948384690961652e-06	1.129323218392385e-06	2.742970070518783e-01
1.445555085906828e-01	4.300474439262510e-06	1.087420508855740e-06	2.841154684193002e-01
1.497298730206863e-01	4.018276639515952e-06	1.005954163145517e-06	2.942853816113691e-01
1.550894538254618e-01	3.003845046354701e-06	9.607386653191586e-07	3.048193268461481e-01
1.606408808251442e-01	2.903314776230831e-06	8.990936285076438e-07	3.157303346506059e-01
1.663910211542802e-01	1.925815544222460e-06	8.135528972888841e-07	3.270319019794244e-01
1.723469877564977e-01	3.133493866813699e-06	8.362327800125846e-07	3.387380089107779e-01
1.785161481832415e-01	1.859221497837231e-06	7.351323129527263e-07	3.508631359397392e-01
1.849061337074606e-01	3.709421824839977e-07	6.395525227562514e-07	3.634222818907021e-01
1.915248487635192e-01	1.316363494334051e-06	6.687195109311933e-07	3.764309824709798e-01
1.983804807250094e-01	7.901949062628855e-07	6.170130399994067e-07	3.899053294885285e-01
2.054815100325611e-01	6.803834680355605e-07	5.880187112238838e-07	4.038619907575703e-01
2.128367206841766e-01	1.196293535625564e-06	5.956296022906853e-07	4.183182307167376e-01
2.204552111010667e-01	5.513324132752627e-07	5.787858836110620e-07	4.332919317852432e-01
2.283464053824294e-01	1.629320787909842e-06	6.786745969540936e-07	4.488016164834960e-01
2.365200649630934e-01	1.508307585305036e-06	6.911523182359783e-07	4.648664703455227e-01
2.449863006884473e-01	-3.920486986790065e-07	6.602738437089920e-07	4.815063656515407e-01
2.537555853215903e-01	1.794802832125741e-06	7.828356384830997e-07	4.987418860100376e-01
2.628387664981766e-01	-3.843060800555785e-07	7.274177042047837e-07	5.165943518197669e-01
2.706302880708115e-01	-4.940336505811083e-07	9.582474887475759e-07	5.319081355896849e-01
