9.304037941870390e-03	4.248911959142534e-03	3.122615670325874e-03	1.828678979809905e-02
9.636815466937268e-03	3.720864744776875e-03	2.410674832928901e-03	1.894085340880766e-02
9.981495445743213e-03	3.467170191633335e-03	2.005098893928791e-03	1.961831091268048e-02
1.033850359335111e-02	2.779025227172912e-03	1.600955806888643e-03	2.031999903909433e-02
1.070828085137450e-02	4.761239200037693e-03	1.470244393048678e-03	2.104678444472561e-02
1.109128393258561e-02	5.367472375866836e-03	1.323620502225775e-03	2.179956478396012e-02
1.148798588500240e-02	6.273810170680728e-03	1.198943756478589e-03	2.257926981758801e-02
1.189887667615128e-02	3.695505102307366e-03	9.102450111471474e-04	2.338686256115369e-02
1.232446379822719e-02	3.842968284914827e-03	7.802500401296035e-04	2.422334047437847e-02
1.276527289489838e-02	2.974961317280298e-03	6.435021297553060e-04	2.508973669312557e-02
1.322184841053021e-02	2.486302897618804e-03	5.344588253049716e-04	2.598712130542859e-02
1.369475426262964e-02	3.475918894844555e-03	5.305497634377557e-04	2.691660267315985e-02
1.418457453834112e-02	2.725576637646832e-03	4.314356453671083e-04	2.787932880097076e-02
1.469191421585396e-02	2.317535091790762e-03	3.645345967030160e-04	2.887648875419508e-02
1.521739991161241e-02	2.364977604567962e-03	3.301803602805689e-04	2.990931412746638e-02
1.576168065425106e-02	2.236572618322049e-03	2.970644173459785e-04	3.097908056586347e-02
1.632542868621165e-02	1.832185594664322e-03	2.502942256903013e-04	3.208710934046271e-02
1.690934029403138e-02	1.928107737632202e-03	2.330949659193740e-04	3.323476898024304e-02
1.751413666832800e-02	1.703143553676509e-03	2.026594637934613e-04	3.442347696235939e-02
1.814056479454410e-02	1.605228677155111e-03	1.816119219282464e-04	3.565470146287211e-02
1.878939837555055e-02	1.267885286108410e-03	1.523841689690157e-04	3.692996317009464e-02
1.946143878724887e-02	1.052543156760527e-03	1.319237259064137e-04	3.825083716279942e-02
2.015751606835240e-02	1.510800150033848e-03	1.416413726174571e-04	3.961895485560127e-02
2.087848994556916e-02	1.284385157217973e-03	1.221588829218671e-04	4.103600601392156e-02
2.162525089545233e-02	1.145389446459460e-03	1.089142093289293e-04	4.250374084102149e-02
2.239872124422997e-02	9.089297013712693e-04	9.345032844609367e-05	4.402397213968230e-02
2.319985630697235e-02	1.121148749161693e-03	9.793138649860811e-05	4.559857755120232e-02
2.402964556750383e-02	9.073112724189613e-04	8.472213725887562e-05	4.722950187447617e-02
2.488911390051674e-02	9.298302504931950e-04	8.243893379680098e-05	4.891875946802056e-02
2.577932283739652e-02	7.679686805463631e-04	7.416471680029592e-05	5.066843673791326e-02
2.670137187732168e-02	7.125460855956572e-04	6.846608842271998e-05	5.248069471471820e-02
2.765639984525784e-02	6.509197968461725e-04	6.276673634133517e-05	5.435777172257952e-02
2.864558629852318e-02	5.266440125373971e-04	5.473512242315538e-05	5.630198614378103e-02
2.967015298366246e-02	5.750093541541258e-04	5.290810278970730e-05	5.831573928218565e-02
3.073136534542912e-02	5.797895831728126e-04	4.997664295927172e-05	6.040151832909158e-02
3.183053408973908e-02	4.671680599808472e-04	4.352179824397684e-05	6.256189943516821e-02
3.296901680252678e-02	4.612431552520180e-04	4.095900843601201e-05	6.479955089226587e-02
3.414821962650276e-02	4.587557776477669e-04	3.877777950088585e-05	6.711723642902954e-02
3.536959899788389e-02	4.070708402834263e-04	3.532557058430666e-05	6.951781862438665e-02
3.663466344524120e-02	4.289440775371225e-04	3.393817356564234e-05	7.200426244312509e-02
3.794497545268714e-02	3.342109282293127e-04	2.938810581730847e-05	7.457963889792835e-02
3.930215338970341e-02	2.765000993092611e-04	2.595442747483938e-05	7.724712884239056e-02
4.070787350999293e-02	3.427537479653315e-04	2.749700629889817e-05	8.001002689969633e-02
4.216387202182485e-02	2.507133471963366e-04	2.309467198645602e-05	8.287174553181778e-02
4.367194723242945e-02	2.600434311306130e-04	2.275659692201761e-05	8.583581925425429e-02
4.523396176909175e-02	2.273779841603699e-04	2.117169176980911e-05	8.890590900152121e-02
4.685184487968685e-02	2.234151819078634e-04	2.002923482330975e-05	9.208580664877861e-02
4.852759481549862e-02	2.085671952451944e-04	1.862806556680685e-05	9.537943969518548e-02
5.026328129926455e-02	1.839013837281101e-04	1.687981968689131e-05	9.879087611476316e-02
5.206104808149535e-02	1.734868544061058e-04	1.581596715174400e-05	1.023243293807599e-01
5.392311558822619e-02	1.633224734942908e-04	1.589974786908231e-05	1.059841636697215e-01
5.585178366347028e-02	1.594346586203621e-04	1.499509005663758e-05	1.097748992516965e-01
5.784943440976162e-02	1.448466025584554e-04	1.325127485313214e-05	1.137012180732319e-01
5.991853513029556e-02	1.489221236625631e-04	1.250235028323953e-05	1.177679695400572e-01
6.206164137630084e-02	1.373239026624994e-04	1.145873469971689e-05	1.219801765065964e-01
6.428140010340699e-02	1.078612711216950e-04	9.630895705944625e-06	1.263430414797078e-01
6.658055294090554e-02	1.062617306462585e-04	8.888610402136299e-06	1.308619530443125e-01
6.896193957794292e-02	1.028466823616167e-04	8.323917061273731e-06	1.355424925188485e-01
7.142850127082720e-02	9.312940150186341e-05	7.480328677197038e-06	1.403904408487701e-01
7.398328447578087e-02	8.337398054850856e-05	6.814456794977915e-06	1.454117857466081e-01
7.662944461162613e-02	7.333610260921009e-05	6.134134210119305e-06	1.506127290874070e-01
7.937024995705015e-02	6.705791172703114e-05	5.509259020185836e-06	1.559996945686763e-01
8.220908568726396e-02	5.473002593112497e-05	4.737981692284703e-06	1.615793356443141e-01
8.514945805504033e-02	5.706215454570210e-05	4.579909634472942e-06	1.673585437423043e-01
8.819499872129496e-02	5.173206333617385e-05	4.141372931042024e-06	1.733444567763353e-01
9.134946924055951e-02	4.516536416093920e-05	3.698704765513860e-06	1.795444679618544e-01
9.461676570688660e-02	4.096973395969239e-05	3.383838634498616e-06	1.859662349474461e-01
9.800092356592482e-02	3.709906722933408e-05	3.030926864033516e-06	1.926176892728114e-01
1.015061225991072e-01	3.301596909185690e-05	2.744591108714655e-06	1.995070461650320e-01
1.051366920861095e-01	2.659191225478882e-05	2.404564687839708e-06	2.066428146852168e-01
1.088971161519534e-01	1.906246089343514e-05	2.029135329701665e-06	2.140338082380629e-01
1.127920393053603e-01	1.869869046619308e-05	1.960556832464629e-06	2.216891554573137e-01
1.168262721751951e-01	1.390218472785844e-05	1.725875132636338e-06	2.296183114805554e-01
1.210047974520853e-01	1.180403288647749e-05	1.570408863705995e-06	2.378310696272805e-01
1.253327760425541e-01	8.195645285948397e-06	1.448837830689032e-06	2.463375734946394e-01
1.298155534432681e-01	8.408332201543038e-06	1.442936695289440e-06	2.551483294858222e-01
1.344586663432735e-01	4.160164125005102e-06	1.324724633414419e-06	2.642742197865416e-01
1.392678494623733e-01	2.785630211361424e-06	1.232025274565280e-06	2.737265158056468e-01
1.442490426340940e-01	4.741011048222509e-06	1.272548490671367e-06	2.835168920964674e-01
1.494083981419877e-01	2.993526750699744e-06	1.147030884571336e-06	2.936574407760817e-01
1.547522883183322e-01	2.442488704016483e-06	1.170246223065826e-06	3.041606864603199e-01
1.602873134146139e-01	1.072950925415095e-06	1.100102407865324e-06	3.150396017329461e-01
1.660203097535145e-01	2.249951959304934e-06	1.050302884814619e-06	3.263076231681284e-01
1.719583581724684e-01	1.206616461949777e-06	9.596626209359799e-07	3.379786679259829e-01
1.781087927692231e-01	9.558682953518330e-07	8.940644785212233e-07	3.500671509416915e-01
1.844792099601999e-01	8.705848668354722e-07	8.685721154288402e-07	3.625880027294229e-01
1.910774778628463e-01	2.796215835705495e-06	9.122257622542030e-07	3.755566878230462e-01
1.979117460135668e-01	6.850273452762866e-07	8.041897013518893e-07	3.889892238764131e-01
2.049904554332340e-01	2.283014258936543e-07	7.485227218328545e-07	4.029022014468008e-01
2.123223490527145e-01	8.555069243152711e-07	7.601197196695064e-07	4.173128044859485e-01
2.199164825112829e-01	-1.380329713226043e-08	7.479623696656902e-07	4.322388315639974e-01
2.277822353412640e-01	1.175343589539032e-06	8.198069663838260e-07	4.476987178525470e-01
2.359293225527150e-01	-1.014745420222367e-07	8.000145188066160e-07	4.637115578939790e-01
2.443678066324579e-01	9.758128736365273e-07	9.051000817650923e-07	4.802971291851729e-01
2.531081099722811e-01	-5.262229029306681e-07	9.203898501673515e-07	4.974759166047390e-01
2.621610277416597e-01	-2.039508179813528e-07	9.645905489396745e-07	5.152691377139408e-01
2.702836892306059e-01	-3.890173693362734e-07	1.191743655632410e-06	5.312339697769120e-01
